customer_id,gender,age,region,tenure_months,contract_type,internet_service,monthly_gb_download,streaming_package,tech_support_calls,payment_method,monthly_charges,total_charges,late_payments,account_manager,last_login_date,credit_score,churn_label
820,Male,75,South,4,Month-to-month,No,0,Yes,2,,121.29,485.16,1,1,2023-05-06,,0
821,Male,38,South,10,One year,No,0,No,2,Mailed check,106.3,1062.97,1,0,2023-02-14,702,0
822,Female,20,North,49,Month-to-month,No,0,Yes,0,Electronic check,83.19,4076.31,1,0,2023-05-23,387,1
823,Female,54,South,20,One year,DSL,8,No,2,Credit card,97.12,1942.33,0,0,2023-08-19,,0
824,Male,66,North,11,One year,No,0,No,1,Bank transfer,43.42,477.64,1,1,2023-05-05,694,0
825,m,36,North,55,Two year,No,0,No,1,Mailed check,93.29,5130.88,0,0,2023-08-26,327,0
826,Female,29,West,1,One year,DSL,3,No,1,Credit card,39.83,39.83,0,0,2023-10-19,,1
827,m,78,East,5,One year,DSL,19,Yes,1,Mailed check,58.99,294.95,4,0,2023-11-09,353,0
828,Female,58,East,17,Month-to-month,No,0,No,2,Mailed check,20,340,0,0,2023-12-09,620,0
829,Male,50,South,20,Two year,DSL,29,No,2,Electronic check,82.04,2461.29,0,1,2023-07-14,533,0
830,Female,67,South,1,One year,No,0,Yes,1,Credit card,50.68,50.68,0,0,2023-06-22,529,0
831,Male,50,South,11,Month-to-month,DSL,25,Yes,0,Electronic check,103.33,1136.68,0,1,2023-01-15,631,0
832,Male,41,North,21,Two year,DSL,20,Yes,2,Electronic check,81.71,1715.82,1,1,2023-09-11,771,0
833,Male,78,North,24,Month-to-month,Fiber optic,59,No,0,Mailed check,103.72,2489.35,0,1,2023-06-16,616,0
834,Female,78,West,21,Two year,DSL,19,Yes,2,Mailed check,37.49,787.33,0,0,2023-04-04,400,1
835,Male,45,East,8,Two year,Fiber optic,21,Yes,1,Mailed check,101.15,809.21,0,1,2023-09-07,547,0
836,Female,75,East,2,Month-to-month,Fiber optic,21,Yes,0,Credit card,133.18,266.35,1,0,2023-04-19,779,0
837,Male,60,South,12,One year,DSL,17,Yes,1,Credit card,92.92,1115.1,1,0,2023-07-01,520,0
838,Male,58,West,3,Month-to-month,DSL,18,No,0,Credit card,93.71,281.13,1,0,2023-05-13,,1
839,Female,56,North,59,Month-to-month,DSL,28,No,1,Credit card,75.09,4430.19,0,0,2023-06-24,447,0
840,Male,66,South,13,Month-to-month,DSL,27,No,1,Mailed check,54.26,705.38,1,0,2023-05-24,595,0
841,Male,34,South,8,One year,Fiber optic,62,Yes,1,Mailed check,92.84,742.69,0,0,2023-11-02,706,0
842,Female,82,West,30,Month-to-month,Fiber optic,44,Yes,1,Electronic check,24.82,744.53,0,0,2023-12-26,,0
843,Male,22,West,14,Month-to-month,DSL,6,Yes,0,Mailed check,57.47,804.54,0,0,2023-05-22,,0
844,Male,19,South,8,One year,Fiber optic,58,No,0,Credit card,20,160,1,1,2023-10-12,485,0
845,Male,39,West,34,Month-to-month,DSL,25,Yes,1,Bank transfer,48.89,1662.27,0,0,2023-01-06,,1
846,Male,74,West,41,Month-to-month,DSL,3,Yes,1,Mailed check,89.26,3659.72,0,1,2023-09-22,843,0
847,Female,83,South,23,Month-to-month,DSL,11,No,2,Credit card,85.16,1958.72,0,0,2023-04-08,737,1
848,Female,33,South,1,Month-to-month,No,0,No,3,Electronic check,71.53,71.53,0,1,2023-02-13,600,0
849,Male,68,South,17,Month-to-month,No,0,No,2,Mailed check,75.11,1276.9,1,0,2023-05-04,663,0
850,Female,56,West,29,Month-to-month,No,0,No,0,Bank transfer,20,580,1,1,2023-07-28,476,1
851,Male,57,North,3,Two year,DSL,13,No,2,Credit card,58.82,176.47,2,0,2023-09-08,,0
852,Female,55,West,6,One year,DSL,21,Yes,1,Mailed check,49.56,297.36,1,1,2023-10-12,822,0
853,Male,77,South,43,Month-to-month,Fiber optic,33,Yes,0,Credit card,50.23,3239.715,0,0,2023-05-04,780,0
854,Male,76,East,1,Month-to-month,Fiber optic,49,Yes,1,Bank transfer,87.99,87.99,0,0,2023-12-20,791,1
855,Male,27,South,28,Month-to-month,No,0,No,2,Bank transfer,44.18,1237.17,1,0,2023-09-01,785,0
856,Male,81,East,13,One year,DSL,17,No,0,Electronic check,51.86,674.17,0,1,2023-11-27,784,0
857,Male,80,West,12,Month-to-month,DSL,18,No,1,Bank transfer,20,240,1,1,2023-12-31,736,0
858,Male,66,West,1,Month-to-month,Fiber optic,35,No,1,Mailed check,61.18,61.18,0,0,2023-09-09,,0
859,Female,81,West,35,Two year,No,0,Yes,0,Bank transfer,37.36,1307.77,1,0,2023-08-18,765,0
860,Male,49,North,9,Month-to-month,No,0,Yes,1,Mailed check,72.38,651.38,0,0,2023-01-09,375,0
861,male,24,East,16,Month-to-month,Fiber optic,37,Yes,0,Mailed check,41.47,663.47,1,0,2023-02-17,459,0
862,Male,38,North,23,Two year,No,0,Yes,0,Credit card,73.14,1682.13,0,0,2023-05-31,,0
863,Female,37,South,25,One year,Fiber optic,28,Yes,1,Mailed check,65.66,1641.49,0,0,2023-04-24,399,0
864,Female,43,East,63,Month-to-month,No,0,Yes,2,Mailed check,120.16,7570.16,1,0,2023-07-27,,0
865,Female,32,South,16,One year,No,0,Yes,1,Electronic check,84.92,1358.66,0,0,2023-12-21,679,0
866,Male,31,East,11,Month-to-month,No,0,Yes,1,Credit card,20,220,0,0,2023-05-05,362,0
867,Male,44,West,62,One year,DSL,23,No,0,Mailed check,32.05,1987.31,0,0,2023-06-06,431,0
868,Female,57,North,21,Month-to-month,DSL,25,Yes,0,Electronic check,71.66,1504.78,1,0,2023-12-06,547,0
869,Male,75,East,8,Two year,Fiber optic,34,Yes,4,Credit card,42.1,336.84,1,0,2023-10-25,694,0
870,Female,45,South,3,Two year,Fiber optic,80,No,1,Bank transfer,20,60,0,0,2023-07-08,710,0
871,Male,43,North,37,Two year,No,0,No,1,Mailed check,110.49,4088,0,0,2023-08-31,727,0
872,Female,80,North,9,Two year,DSL,16,Yes,2,Bank transfer,91.61,1236.69,0,0,2023-10-11,,0
873,MALE,83,West,22,One year,DSL,35,Yes,2,Credit card,85.63,1883.84,0,0,2023-09-29,845,0
874,MALE,42,West,13,Month-to-month,Fiber optic,37,No,0,Credit card,51.78,673.14,1,1,2023-06-26,674,0
875,Female,20,West,5,Month-to-month,DSL,0,No,0,Electronic check,82.83,414.15,0,0,2023-08-06,597,1
876,Male,61,West,19,One year,DSL,24,No,0,Mailed check,48.87,928.51,1,0,2023-10-09,578,0
877,Female,59,South,2,Two year,DSL,22,Yes,3,Mailed check,76.15,152.29,0,0,2023-06-19,595,0
878,Female,23,South,11,Month-to-month,Fiber optic,50,No,0,Electronic check,42.38,466.21,0,0,2023-06-30,826,0
879,Male,56,East,16,Two year,DSL,13,Yes,1,Bank transfer,115.49,1847.82,1,0,2023-12-26,414,0
880,MALE,69,South,12,Two year,No,0,No,2,Credit card,22.89,274.71,2,0,2023-08-21,792,0
881,Male,40,South,28,Two year,Fiber optic,49,Yes,1,Electronic check,106.97,2995.12,1,0,2023-05-19,356,0
882,Female,67,South,36,Two year,No,0,No,1,Credit card,71.17,2562.03,0,0,2023-06-06,441,0
883,Male,60,East,30,Month-to-month,Fiber optic,39,Yes,2,Bank transfer,55.32,1659.48,0,0,2023-05-09,708,0
884,Female,36,East,1,Month-to-month,DSL,16,No,0,Bank transfer,75.01,75.01,0,0,2023-04-29,,0
885,Female,68,North,5,Month-to-month,DSL,28,No,0,Bank transfer,92,460,0,0,2023-03-03,301,1
886,Male,28,South,16,Month-to-month,DSL,21,Yes,0,Mailed check,111,1776.04,0,0,2023-04-09,334,0
887,Male,29,East,55,One year,Fiber optic,62,Yes,1,Credit card,79.39,4366.69,1,0,2023-06-11,694,0
888,Female,25,East,37,Two year,DSL,17,Yes,1,Credit card,43.28,1601.33,0,0,2023-03-03,517,0
889,Female,41,South,37,Two year,DSL,16,No,2,Electronic check,71.67,2651.75,0,0,2023-10-02,366,0
890,Male,58,East,8,One year,Fiber optic,26,No,2,Credit card,124.5,996.03,0,1,2023-12-20,368,0
891,Male,53,North,12,Month-to-month,DSL,16,No,1,Mailed check,110.43,1325.16,0,1,2023-04-05,523,0
892,Male,72,South,13,Month-to-month,DSL,13,No,0,Electronic check,97.26,1264.42,1,0,2023-04-09,660,0
893,Male,26,West,4,Month-to-month,Fiber optic,38,No,1,Bank transfer,93.87,375.48,1,0,2023-04-21,757,0
894,Male,64,East,1,Month-to-month,No,0,Yes,1,Credit card,90.98,90.98,1,1,2023-09-05,593,0
895,Female,32,South,59,One year,DSL,19,Yes,0,Mailed check,104.76,9271.5,0,1,2023-05-22,625,0
896,Female,65,East,6,Month-to-month,DSL,25,No,1,Mailed check,56.3,337.81,1,0,2023-10-29,502,0
897,Female,59,East,6,Month-to-month,No,0,No,1,Credit card,29.35,176.08,1,0,2023-09-26,596,0
898,Female,77,West,2,Month-to-month,DSL,17,Yes,3,Mailed check,72.07,144.14,0,1,2023-11-02,560,0
899,Male,29,East,53,One year,No,0,No,1,Bank transfer,45.47,2410.05,2,0,2023-05-25,817,0
900,Male,19,East,18,Month-to-month,DSL,23,Yes,0,Credit card,38.35,690.29,0,1,2023-02-21,431,0
901,Male,24,South,22,Month-to-month,No,0,Yes,0,Credit card,48.39,1064.62,0,0,2023-04-10,624,0
902,Female,20,North,49,Month-to-month,DSL,1,Yes,1,Credit card,144.56,7083.41,0,1,2023-06-01,367,0
903,m,20,South,9,Two year,No,0,Yes,1,Electronic check,74.08,666.75,0,0,2023-04-27,,1
904,Male,44,South,20,Month-to-month,DSL,19,Yes,,Bank transfer,80.86,1617.14,1,0,2023-07-04,,1
905,Male,57,East,1,One year,Fiber optic,16,No,1,Mailed check,33.33,33.33,1,1,2023-04-02,701,1
906,Female,50,East,5,One year,DSL,7,Yes,3,Credit card,20,100,0,0,2023-06-04,635,0
907,Female,18,South,36,One year,DSL,18,No,0,Credit card,45.43,1635.42,0,0,2023-01-08,328,0
908,Male,25,North,30,Two year,Fiber optic,75,Yes,1,Mailed check,113.15,3394.38,1,1,2023-12-29,344,0
909,Male,49,South,9,Month-to-month,Fiber optic,57,No,0,Bank transfer,80.03,720.25,1,0,2023-10-01,400,0
910,Female,65,South,10,Month-to-month,No,0,Yes,1,Mailed check,87.96,879.58,0,0,2023-03-06,525,0
911,Male,21,East,16,Month-to-month,Fiber optic,50,No,0,Mailed check,92.16,1474.51,0,0,2023-05-21,718,1
912,Male,36,North,1,One year,No,0,No,1,Credit card,52.26,52.26,0,0,2023-01-24,561,0
913,Male,49,East,6,Month-to-month,Fiber optic,49,Yes,0,Electronic check,111.64,669.83,0,0,2023-01-28,591,0
914,Female,26,West,5,Month-to-month,No,0,Yes,1,Electronic check,51.02,255.08,0,1,2023-10-11,511,1
915,Female,29,North,6,One year,No,0,Yes,1,Electronic check,112.19,673.12,0,0,2023-05-30,755,0
916,Female,28,South,33,One year,DSL,12,No,1,Electronic check,83.27,2747.88,0,0,2023-12-24,535,1
917,Female,63,North,7,Month-to-month,No,0,Yes,1,Electronic check,20,140,0,0,2023-03-06,833,1
918,Female,33,East,5,One year,No,0,Yes,0,Credit card,47.56,237.8,0,1,2023-11-23,368,0
919,Female,18,East,15,One year,DSL,14,No,1,Electronic check,20,300,1,0,2023-09-09,545,0
920,Female,80,South,41,Month-to-month,Fiber optic,58,Yes,2,Mailed check,104.9,4300.84,0,1,2023-02-22,536,0
921,Male,38,East,6,Month-to-month,DSL,6,Yes,1,Credit card,69.26,415.55,1,1,2023-01-07,630,0
922,Male,47,West,2,One year,No,0,No,3,Mailed check,20,40,0,0,2023-10-21,662,0
923,Male,30,North,9,One year,DSL,25,Yes,2,Electronic check,81.27,731.45,0,0,2023-05-26,830,0
924,Male,51,North,28,Month-to-month,DSL,16,No,1,Bank transfer,53.89,1508.78,0,0,2023-08-29,764,0
925,Male,21,West,17,Month-to-month,Fiber optic,66,Yes,0,Electronic check,25.49,433.26,0,0,2023-09-03,528,0
926,Male,45,East,34,One year,Fiber optic,69,No,1,Credit card,120.34,4091.53,2,0,2023-08-14,808,0
927,Male,76,West,65,Two year,No,0,No,1,Mailed check,73.22,4759.21,1,1,2023-06-24,681,0
928,Female,44,East,32,One year,No,0,Yes,0,Bank transfer,61.2,1958.31,1,0,2023-04-05,426,0
929,Female,42,West,19,Month-to-month,Fiber optic,16,No,2,Bank transfer,58.02,1102.33,0,0,2023-01-27,,0
930,Male,20,South,14,Month-to-month,DSL,14,Yes,0,Bank transfer,24.6,344.42,1,0,2023-05-10,542,0
931,Male,42,East,1,Two year,Fiber optic,32,No,1,Mailed check,30.86,30.86,0,0,2023-09-02,444,0
932,Female,37,West,84,Month-to-month,Fiber optic,13,No,0,Credit card,108.55,9117.99,1,0,2023-02-28,738,0
933,Male,51,East,10,Two year,Fiber optic,29,Yes,0,Bank transfer,55.78,557.84,0,0,2023-02-03,637,0
934,Male,43,North,4,Two year,DSL,44,Yes,0,Mailed check,70.66,282.65,0,0,2023-07-25,707,0
935,Female,22,South,22,Month-to-month,Fiber optic,62,Yes,1,Mailed check,20,440,1,1,2023-09-09,467,1
936,Male,78,North,7,Two year,DSL,39,No,0,Electronic check,30.46,213.2,0,0,2023-02-07,466,0
937,Female,26,South,18,Month-to-month,Fiber optic,66,Yes,1,Mailed check,88.29,1589.3,0,1,2023-10-23,832,0
938,Male,67,South,18,Two year,Fiber optic,35,No,2,Credit card,81.33,1463.96,1,0,2023-11-19,464,0
939,Female,23,East,12,Month-to-month,No,0,No,1,Credit card,122.6,1471.22,0,1,2023-12-18,561,0
940,Female,77,East,37,Month-to-month,Fiber optic,42,Yes,1,Bank transfer,110.29,4080.68,0,1,2023-01-28,560,0
941,Female,61,South,7,One year,DSL,25,No,1,Mailed check,63.08,441.55,0,0,2023-03-19,474,0
942,Male,28,East,12,One year,No,0,Yes,0,Mailed check,84.19,1010.26,0,0,2023-03-18,395,0
943,Female,83,North,16,Month-to-month,Fiber optic,58,No,0,Electronic check,60.5,968.03,0,0,2023-10-16,656,0
944,Male,64,North,22,One year,DSL,14,Yes,1,Electronic check,131.64,2896.17,0,0,2023-06-05,669,0
945,Male,20,North,31,Month-to-month,Fiber optic,19,No,0,Mailed check,104.47,3238.58,2,0,2023-02-13,441,0
946,Male,47,East,11,Month-to-month,DSL,52,No,2,Mailed check,75.09,826,0,0,2023-05-08,466,1
947,Male,38,South,21,Month-to-month,No,0,Yes,0,Mailed check,76.01,1596.25,0,0,2023-03-02,618,0
948,Female,45,South,4,Month-to-month,Fiber optic,47,No,1,Electronic check,113.35,453.38,0,0,2023-10-13,634,0
949,Female,79,South,54,Month-to-month,Fiber optic,43,No,3,Electronic check,87.39,4718.92,0,0,2023-08-02,773,0
950,Male,50,West,10,Month-to-month,DSL,21,No,0,Credit card,116.76,1167.59,0,0,2023-11-07,444,0
951,Male,52,North,27,Month-to-month,DSL,17,No,0,Bank transfer,20,540,0,0,2023-11-02,353,0
952,Female,69,East,1,Month-to-month,No,5328,No,2,Bank transfer,83.84,83.84,0,0,2023-11-13,421,0
953,Male,51,East,5,Month-to-month,No,0,Yes,2,Bank transfer,54.54,272.68,1,0,2023-04-26,423,0
954,Female,58,West,14,Two year,DSL,21,Yes,0,Bank transfer,122.69,1717.68,0,1,2023-09-25,466,0
955,Male,68,West,43,Month-to-month,DSL,32,No,0,Electronic check,116.39,5004.85,0,0,2023-07-14,321,0
956,Male,64,North,15,Two year,DSL,18,Yes,2,Electronic check,70.99,1064.78,1,0,2023-08-19,575,0
957,Female,75,North,54,One year,Fiber optic,26,Yes,0,Mailed check,116.07,9401.58,0,0,2023-08-15,707,0
958,Male,74,West,14,One year,Fiber optic,46,No,0,Credit card,123.49,1728.91,2,1,2023-06-02,781,0
959,Female,40,South,14,One year,Fiber optic,40,Yes,1,Credit card,72.23,1011.25,0,0,2023-10-29,598,0
960,Male,65,East,3,Two year,Fiber optic,78,No,1,Bank transfer,144.16,432.47,2,1,2023-08-08,576,0
961,Male,39,East,33,Month-to-month,No,0,Yes,1,Mailed check,69.06,2278.97,0,0,2023-06-06,621,0
962,Male,34,East,6,One year,Fiber optic,73,No,2,Mailed check,63.56,381.39,0,0,2023-10-19,414,0
963,Female,28,West,46,One year,DSL,21,No,1,Electronic check,95.98,4414.9,2,0,2023-11-14,571,0
964,Male,32,West,49,One year,Fiber optic,24,No,1,Mailed check,59.39,2909.93,1,0,2023-01-31,467,0
965,Male,52,East,58,Two year,No,0,No,2,Credit card,72.56,4208.49,0,0,2023-11-09,735,0
966,Male,50,South,15,Month-to-month,Fiber optic,25,Yes,,Credit card,112.28,1684.25,1,1,2023-02-20,563,1
967,Male,33,West,23,One year,Fiber optic,50,Yes,1,Mailed check,70.58,1623.26,2,0,2023-04-17,549,0
968,Female,51,North,31,One year,Fiber optic,56,No,1,Electronic check,20,620,0,0,2023-11-17,761,0
969,Female,83,South,3,Month-to-month,No,0,Yes,0,Credit card,81.02,243.06,1,0,2023-04-19,738,1
970,Male,57,West,19,Month-to-month,Fiber optic,42,No,0,Electronic check,49.11,933.11,2,1,2023-05-16,641,0
971,Female,45,South,1,One year,DSL,15,No,1,Electronic check,95.96,95.96,1,0,2023-12-05,765,0
972,Male,64,South,14,Two year,No,0,Yes,0,Credit card,90.89,1272.4,1,0,2023-02-11,,0
973,Male,56,North,4,Month-to-month,No,0,No,0,Electronic check,114.14,456.57,1,0,2023-03-22,304,0
974,Male,37,West,5,Two year,DSL,14,No,0,Bank transfer,97.23,486.13,0,1,2023-05-03,564,0
975,Female,18,East,10,Month-to-month,Fiber optic,49,Yes,0,,102.71,1027.07,2,0,2023-03-30,548,0
976,Female,80,East,12,Month-to-month,Fiber optic,2,No,1,Bank transfer,49.93,599.13,1,0,2023-10-10,394,0
977,Female,84,South,20,Month-to-month,DSL,8,No,1,Mailed check,94.12,1882.39,0,0,2023-02-08,756,0
978,Female,21,West,2,Month-to-month,No,0,Yes,1,Credit card,129.05,258.11,0,0,2023-03-22,616,0
979,Female,75,West,15,Month-to-month,Fiber optic,37,Yes,0,Bank transfer,49.34,740.11,1,0,2023-01-02,418,0
980,Female,42,South,5,Month-to-month,No,0,No,1,Electronic check,123.99,619.96,0,0,2023-07-29,501,0
981,Female,64,South,18,One year,DSL,32,Yes,0,Bank transfer,53.52,963.35,0,0,2023-08-19,352,0
982,Female,55,South,21,One year,Fiber optic,33,Yes,1,Electronic check,44.44,933.26,0,0,2023-12-19,616,0
983,Female,32,West,17,Month-to-month,DSL,21,Yes,1,Credit card,78.89,1341.06,1,0,2023-11-01,543,0
984,Male,80,East,27,Month-to-month,Fiber optic,54,Yes,0,Bank transfer,91.48,2469.89,1,0,2023-08-29,,1
985,Female,38,West,9,Month-to-month,Fiber optic,75,Yes,0,Credit card,97.35,1314.255,1,0,2023-05-30,579,1
986,Female,74,South,29,One year,Fiber optic,75,Yes,1,Bank transfer,41.15,1789.905,0,0,2023-01-17,391,0
987,Female,70,West,12,Month-to-month,DSL,19,No,0,Electronic check,83.04,996.43,0,0,2023-04-29,337,0
988,Female,63,West,14,Month-to-month,DSL,15,No,1,Electronic check,49.43,692.07,0,0,2023-05-28,712,0
989,Female,31,East,21,Two year,DSL,13,Yes,1,Mailed check,25.33,531.98,0,0,2023-12-28,542,0
990,male,34,West,1,Two year,DSL,17,Yes,1,Mailed check,42.14,42.14,0,0,2023-05-25,663,0
991,Female,56,South,22,Month-to-month,Fiber optic,41,Yes,1,Mailed check,47.47,1044.41,0,0,2023-12-26,363,0
992,Female,26,North,20,Month-to-month,Fiber optic,61,No,1,Bank transfer,85.65,1712.96,0,0,2023-08-21,500,0
993,Female,23,East,8,Month-to-month,Fiber optic,58,No,2,Credit card,104.57,836.53,1,0,2023-02-06,606,0
994,Female,40,East,2,One year,Fiber optic,61,No,1,Bank transfer,25.8,51.61,2,1,2023-12-18,474,1
995,Female,76,East,2,One year,DSL,32,No,0,Electronic check,80.56,161.12,0,0,2023-04-30,847,0
996,m,63,South,52,Month-to-month,DSL,38,Yes,0,Credit card,34.7,1804.35,0,0,2023-05-16,398,0
997,MALE,55,East,24,One year,DSL,21,Yes,2,Electronic check,88.87,2132.94,0,1,2023-11-17,525,0
998,Female,31,South,3,Month-to-month,No,0,Yes,0,Mailed check,51.32,153.95,1,0,2023-10-29,848,0
999,Female,79,South,9,Month-to-month,Fiber optic,71,Yes,0,Electronic check,38.46,346.14,0,0,2023-12-05,572,0
1000,Male,52,East,18,Month-to-month,DSL,16,Yes,1,Bank transfer,93.99,1691.82,0,0,2023-04-12,485,1
1001,Female,36,East,37,Month-to-month,DSL,31,No,1,Electronic check,52.39,1938.52,1,0,2023-08-06,751,0
1002,Male,47,South,1,Month-to-month,No,0,Yes,0,Electronic check,60.52,60.52,2,1,2023-02-28,804,0
1003,Male,42,South,6,Month-to-month,Fiber optic,71,No,,Electronic check,20,120,0,1,2023-10-06,393,1
1004,Male,57,South,45,Month-to-month,Fiber optic,70,Yes,1,Credit card,98.4,4427.84,0,0,2023-04-26,606,0
1005,Male,31,North,1,Month-to-month,Fiber optic,51,Yes,1,Electronic check,94.63,94.63,0,1,2023-11-28,816,0
1006,Male,43,West,5,One year,DSL,13,No,1,Electronic check,70.16,350.82,0,0,2023-03-18,,0
1007,Female,39,West,64,Month-to-month,No,0,No,2,Mailed check,24.17,1547.04,0,0,2023-05-17,372,0
1008,Male,65,South,20,Month-to-month,Fiber optic,22,Yes,0,Mailed check,106.28,2125.62,0,0,2023-03-14,444,0
1009,male,68,West,7,One year,DSL,19,No,1,Bank transfer,50.01,350.08,0,0,2023-02-06,355,0
1010,Female,20,West,2,One year,No,0,No,1,Mailed check,56.4,112.8,2,0,2023-01-31,543,1
1011,m,59,West,1,Two year,Fiber optic,80,No,1,Electronic check,139.36,139.36,0,0,2023-03-26,503,1
1012,Male,36,North,6,Month-to-month,DSL,16,Yes,0,Mailed check,48.89,293.35,0,0,2023-06-07,315,0
1013,Female,45,West,43,Month-to-month,Fiber optic,65,Yes,1,Credit card,92.27,3967.45,2,0,2023-11-01,425,1
1014,Male,62,South,11,One year,DSL,28,Yes,0,Bank transfer,86.86,955.49,0,0,2023-10-19,765,0
1015,Male,80,South,26,One year,DSL,17,No,0,Mailed check,81.71,2124.33,0,1,2023-05-28,727,0
1016,Female,36,North,51,Month-to-month,Fiber optic,76,No,1,Bank transfer,78.46,4001.46,0,0,2023-08-13,650,0
1017,Female,64,South,11,Two year,DSL,9,Yes,2,Bank transfer,81.29,894.21,1,1,2023-03-05,378,0
1018,male,31,North,5,Month-to-month,No,0,Yes,1,Bank transfer,78.16,390.79,1,0,2023-08-28,800,0
1019,Female,55,South,15,Two year,No,0,No,1,Credit card,68.44,1026.64,1,1,2023-12-19,678,0
1020,Male,70,South,48,Two year,DSL,7,Yes,2,Electronic check,115.34,5536.25,0,0,2023-06-05,563,0
1021,Male,78,West,33,One year,Fiber optic,31,Yes,0,Credit card,30.62,1010.47,2,1,2023-12-25,604,0
1022,Male,53,West,2,Two year,No,0,No,0,Bank transfer,100.64,201.29,1,0,2023-07-26,787,0
1023,Female,57,South,24,One year,Fiber optic,33,No,1,Mailed check,94.67,2272.09,0,0,2023-05-20,424,1
1024,Female,47,West,17,Month-to-month,Fiber optic,56,Yes,0,Mailed check,90.95,1546.18,1,0,2023-09-14,380,1
1025,Female,26,West,48,Month-to-month,DSL,22,No,2,Credit card,103.51,4968.45,0,1,2023-10-04,474,0
1026,Female,81,West,3,Month-to-month,Fiber optic,57,No,0,Mailed check,67.22,201.67,0,1,2023-09-10,424,0
1027,Female,50,North,16,Month-to-month,Fiber optic,61,Yes,2,Bank transfer,20,320,2,0,2023-08-13,647,0
1028,Male,69,East,43,One year,No,0,No,0,Bank transfer,67.83,2916.74,2,0,2023-02-11,666,0
1029,Male,31,West,11,Month-to-month,DSL,10,No,2,Electronic check,40.26,442.91,1,0,2023-11-03,834,1
1030,Male,70,East,14,Month-to-month,No,0,Yes,1,Bank transfer,48.04,672.62,0,1,2023-01-21,714,0
1031,Male,76,South,2,One year,DSL,7,No,1,Mailed check,32.73,65.45,0,0,2023-08-10,551,0
1032,male,58,East,7,Two year,No,0,No,1,Electronic check,55.68,389.76,1,1,2023-06-15,533,0
1033,Male,25,East,8,Month-to-month,Fiber optic,57,Yes,1,Mailed check,52.1,416.81,1,0,2023-11-06,657,0
1034,Female,19,East,59,Month-to-month,Fiber optic,37,No,3,Credit card,20,1180,3,1,2023-05-09,,0
1035,Male,58,North,7,Month-to-month,Fiber optic,18,Yes,0,Electronic check,91.01,637.05,1,0,2023-01-14,364,1
1036,Female,72,South,13,One year,DSL,29,Yes,3,Bank transfer,136.61,1775.93,0,0,2023-02-16,592,0
1037,Female,33,West,23,Month-to-month,DSL,33,No,0,Electronic check,88.19,2028.3,0,0,2023-04-28,623,1
1038,Male,79,West,4,One year,DSL,35,Yes,0,Bank transfer,63.91,255.65,1,0,2023-12-12,630,0
1039,Male,65,North,14,Month-to-month,DSL,21,Yes,3,Bank transfer,68.36,957.01,0,0,2023-10-22,828,0
1040,Male,47,West,27,Month-to-month,DSL,26,No,0,Mailed check,57.37,1549,2,1,2023-10-28,434,0
1041,Male,29,South,41,Two year,Fiber optic,77,Yes,1,Bank transfer,72.7,2980.75,0,0,2023-01-11,718,0
1042,Female,52,East,20,Month-to-month,Fiber optic,37,Yes,1,Bank transfer,68.89,1377.8,0,0,2023-12-11,429,0
